hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,     classical simi,       entropic simi
V50 -> V7, 96.0000000000000000, 83.0000000000000000, 58.8957055214723937, 51.0416666666666643, 46.8081533809428620, 31.7072595848298562, 50.6650865077972412, 0.0000000000000000
V7 -> V50, 83.0000000000000000, 96.0000000000000000, 50.9202453987729982, 59.0361445783132552, 46.2513994708872644, 33.9636345592064472, 50.6650865077972412, 0.0000000000000000
V50 -> V26, 96.0000000000000000, 82.0000000000000000, 58.8957055214723937, 50.0000000000000000, 48.2996046543121338, 32.4484015141628745, 48.3099997043609619, 0.0000000000000000
V26 -> V50, 82.0000000000000000, 96.0000000000000000, 50.3067484662576661, 58.5365853658536537, 43.4469191730326258, 31.8365219738088570, 48.3099997043609619, 0.0000000000000000
V50 -> V48, 96.0000000000000000, 82.0000000000000000, 58.8957055214723937, 53.1250000000000000, 61.6937035928823647, 43.0050987061735626, 65.1478767395019531, 0.0000000000000000
V48 -> V50, 82.0000000000000000, 96.0000000000000000, 50.3067484662576661, 62.1951219512195124, 63.8710202661010840, 48.5623683741727632, 65.1478767395019531, 0.0000000000000000
V50 -> V40, 96.0000000000000000, 82.0000000000000000, 58.8957055214723937, 48.9583333333333286, 42.5666570663452148, 28.2288015535702890, 42.6115989685058594, 0.0000000000000000
V40 -> V50, 82.0000000000000000, 96.0000000000000000, 50.3067484662576661, 57.3170731707317032, 36.8827141014338906, 26.6785773847945897, 42.6115989685058594, 0.0000000000000000
V50 -> V34, 96.0000000000000000, 81.0000000000000000, 58.8957055214723937, 53.1250000000000000, 64.8698041480818404, 45.3904293127432936, 68.3312654495239258, 0.0000000000000000
V34 -> V50, 81.0000000000000000, 96.0000000000000000, 49.6932515337423339, 62.9629629629629619, 67.7925370863984966, 52.0576916938980148, 68.3312654495239258, 0.0000000000000000
V50 -> V24, 96.0000000000000000, 81.0000000000000000, 58.8957055214723937, 52.0833333333333357, 59.3147422414955443, 41.0165853567640184, 63.0130827426910400, 0.0000000000000000
V24 -> V50, 81.0000000000000000, 96.0000000000000000, 49.6932515337423339, 61.7283950617283921, 61.2021843306869187, 46.4456551659172732, 63.0130827426910400, 0.0000000000000000
V50 -> V19, 96.0000000000000000, 80.0000000000000000, 58.8957055214723937, 43.7500000000000000, 23.2142567634582520, 14.5154088987654664, 22.8013738989830017, 0.0000000000000000
V19 -> V50, 80.0000000000000000, 96.0000000000000000, 49.0797546012269947, 52.5000000000000000, 16.3108648802702945, 11.2615356159686701, 22.8013738989830017, 0.0000000000000000
V50 -> V51, 96.0000000000000000, 80.0000000000000000, 58.8957055214723937, 48.9583333333333286, 49.3349134922027588, 33.0149948149719776, 49.3225604295730591, 0.0000000000000000
V51 -> V50, 80.0000000000000000, 96.0000000000000000, 49.0797546012269947, 58.7500000000000000, 44.5806747680607032, 32.9419750518549463, 49.3225604295730591, 0.0000000000000000
V50 -> V54, 96.0000000000000000, 79.0000000000000000, 58.8957055214723937, 50.0000000000000000, 58.2906663417816162, 39.6595082253001650, 58.5450768470764160, 0.0000000000000000
V54 -> V50, 79.0000000000000000, 96.0000000000000000, 48.4662576687116555, 60.7594936708860800, 55.6459174786124606, 42.0623728170834710, 58.5450768470764160, 0.0000000000000000
V50 -> V5, 96.0000000000000000, 79.0000000000000000, 58.8957055214723937, 51.0416666666666643, 60.1951464842150230, 41.4498818431455902, 64.1496419906616211, 0.0000000000000000
V5 -> V50, 79.0000000000000000, 96.0000000000000000, 48.4662576687116555, 62.0253164556961991, 62.5537256940529289, 47.8549821821280830, 64.1496419906616211, 0.0000000000000000
V50 -> V14, 96.0000000000000000, 79.0000000000000000, 58.8957055214723937, 50.0000000000000000, 58.2906663417816162, 39.6595082253001650, 58.5450768470764160, 0.0000000000000000
V14 -> V50, 79.0000000000000000, 96.0000000000000000, 48.4662576687116555, 60.7594936708860800, 55.6459174786124606, 42.0623728170834710, 58.5450768470764160, 0.0000000000000000
V50 -> V39, 96.0000000000000000, 79.0000000000000000, 58.8957055214723937, 50.0000000000000000, 58.2906663417816162, 39.6595082253001650, 58.5450768470764160, 0.0000000000000000
V39 -> V50, 79.0000000000000000, 96.0000000000000000, 48.4662576687116555, 60.7594936708860800, 55.6459174786124606, 42.0623728170834710, 58.5450768470764160, 0.0000000000000000
V50 -> V31, 96.0000000000000000, 78.0000000000000000, 58.8957055214723937, 51.0416666666666643, 63.3576768734702256, 43.7896651384183286, 67.4247562885284424, 0.0000000000000000
V31 -> V50, 78.0000000000000000, 96.0000000000000000, 47.8527607361963234, 62.8205128205128176, 66.5902035783545188, 51.4473382500084000, 67.4247562885284424, 0.0000000000000000
V50 -> V47, 96.0000000000000000, 78.0000000000000000, 58.8957055214723937, 44.7916666666666714, 33.8949024677276611, 21.7203319050794157, 33.2300543785095215, 0.0000000000000000
V47 -> V50, 78.0000000000000000, 96.0000000000000000, 47.8527607361963234, 55.1282051282051313, 26.5683384842510435, 19.0316592235638673, 33.2300543785095215, 0.0000000000000000
V50 -> V16, 96.0000000000000000, 78.0000000000000000, 58.8957055214723937, 44.7916666666666714, 33.8949024677276611, 21.7203319050794157, 33.2300543785095215, 0.0000000000000000
V16 -> V50, 78.0000000000000000, 96.0000000000000000, 47.8527607361963234, 55.1282051282051313, 26.5683384842510435, 19.0316592235638673, 33.2300543785095215, 0.0000000000000000
V50 -> V45, 96.0000000000000000, 77.0000000000000000, 58.8957055214723937, 46.8750000000000000, 48.0405569076538086, 31.7494167665179745, 47.9293048381805420, 0.0000000000000000
V45 -> V50, 77.0000000000000000, 96.0000000000000000, 47.2392638036809842, 58.4415584415584419, 42.8589626666424550, 31.8581397470920571, 47.9293048381805420, 0.0000000000000000
V50 -> V18, 96.0000000000000000, 76.0000000000000000, 58.8957055214723937, 44.7916666666666714, 40.2850449085235596, 26.0575196451312010, 39.6207660436630249, 0.0000000000000000
V18 -> V50, 76.0000000000000000, 96.0000000000000000, 46.6257668711656379, 56.5789473684210478, 33.3845582566521060, 24.4377027793955826, 39.6207660436630249, 0.0000000000000000
V50 -> V35, 96.0000000000000000, 76.0000000000000000, 58.8957055214723937, 47.9166666666666714, 56.8723797798156738, 38.2114632684413280, 57.3476314544677734, 0.0000000000000000
V35 -> V50, 76.0000000000000000, 96.0000000000000000, 46.6257668711656379, 60.5263157894736850, 54.0914909141398823, 41.1288666458469976, 57.3476314544677734, 0.0000000000000000
V50 -> V38, 96.0000000000000000, 76.0000000000000000, 58.8957055214723937, 46.8750000000000000, 51.3332337141036987, 34.0666756443860024, 51.4264225959777832, 0.0000000000000000
V38 -> V50, 76.0000000000000000, 96.0000000000000000, 46.6257668711656379, 59.2105263157894655, 46.9520722462168791, 35.2623636327369354, 51.4264225959777832, 0.0000000000000000
V50 -> V8, 96.0000000000000000, 74.0000000000000000, 58.8957055214723937, 48.9583333333333286, 68.1532233953475952, 46.6778187785586383, 69.7637856006622314, 0.0000000000000000
V8 -> V50, 74.0000000000000000, 96.0000000000000000, 45.3987730061349666, 63.5135135135135087, 69.3884332252762306, 54.4502543815540392, 69.7637856006622314, 0.0000000000000000
V50 -> V2, 96.0000000000000000, 74.0000000000000000, 58.8957055214723937, 50.0000000000000000, 72.9105561971664429, 50.5104659547099573, 74.8282372951507568, 0.0000000000000000
V2 -> V50, 74.0000000000000000, 96.0000000000000000, 45.3987730061349666, 64.8648648648648702, 75.6576815507107483, 60.0527184328433776, 74.8282372951507568, 0.0000000000000000
V50 -> V6, 96.0000000000000000, 73.0000000000000000, 58.8957055214723937, 42.7083333333333286, 39.2095148563385010, 25.0308736730169450, 38.0532294511795044, 0.0000000000000000
V6 -> V50, 73.0000000000000000, 96.0000000000000000, 44.7852760736196345, 56.1643835616438380, 31.5863116687651981, 23.2467623510868506, 38.0532294511795044, 0.0000000000000000
V50 -> V29, 96.0000000000000000, 73.0000000000000000, 58.8957055214723937, 44.7916666666666714, 50.0336170196533203, 32.7756270535890479, 50.0373244285583496, 0.0000000000000000
V29 -> V50, 73.0000000000000000, 96.0000000000000000, 44.7852760736196345, 58.9041095890410986, 45.2094097920771674, 34.1426295980500214, 50.0373244285583496, 0.0000000000000000
V50 -> V33, 96.0000000000000000, 70.0000000000000000, 58.8957055214723937, 39.5833333333333286, 33.1408083438873291, 20.5891046962372641, 30.7628929615020752, 0.0000000000000000
V33 -> V50, 70.0000000000000000, 96.0000000000000000, 42.9447852760736239, 54.2857142857142847, 23.8507723704429395, 17.4049246364330124, 30.7628929615020752, 0.0000000000000000
V50 -> V28, 96.0000000000000000, 69.0000000000000000, 58.8957055214723937, 40.6250000000000000, 41.2877380847930908, 26.1088595599121689, 39.8606747388839722, 0.0000000000000000
V28 -> V50, 69.0000000000000000, 96.0000000000000000, 42.3312883435582847, 56.5217391304347814, 33.4469029782479907, 25.0000869880658954, 39.8606747388839722, 0.0000000000000000
V50 -> V12, 96.0000000000000000, 69.0000000000000000, 58.8957055214723937, 48.9583333333333286, 80.3734987974166870, 55.9230301862468338, 84.0857088565826416, 0.0000000000000000
V12 -> V50, 69.0000000000000000, 96.0000000000000000, 42.3312883435582847, 68.1159420289855149, 86.6429381671953251, 71.2573702820839969, 84.0857088565826416, 0.0000000000000000
V44 -> V15, 93.0000000000000000, 92.0000000000000000, 57.0552147239263832, 55.9139784946236489, 42.8106270148820087, 29.8467751557809819, 47.2995251417160034, 0.0000000000000000
V15 -> V44, 92.0000000000000000, 93.0000000000000000, 56.4417177914110368, 56.5217391304347814, 42.7218740246916440, 29.9716034458848242, 47.2995251417160034, 0.0000000000000000
V44 -> V36, 93.0000000000000000, 91.0000000000000000, 57.0552147239263832, 53.7634408602150486, 34.4645912448380969, 23.5104678423474027, 39.4929230213165283, 0.0000000000000000
V36 -> V44, 91.0000000000000000, 93.0000000000000000, 55.8282208588957047, 54.9450549450549488, 34.1003900931191737, 23.5540986490151738, 39.4929230213165283, 0.0000000000000000
V44 -> V30, 93.0000000000000000, 91.0000000000000000, 57.0552147239263832, 52.6881720430107521, 29.0406509913971860, 19.5384907726446428, 34.2637330293655396, 0.0000000000000000
V30 -> V44, 91.0000000000000000, 93.0000000000000000, 55.8282208588957047, 53.8461538461538467, 28.5773680011095941, 19.4682043933894029, 34.2637330293655396, 0.0000000000000000
V44 -> V9, 93.0000000000000000, 90.0000000000000000, 57.0552147239263832, 55.9139784946236489, 49.8958744659441038, 35.1076303268691703, 53.6154687404632568, 0.0000000000000000
V9 -> V44, 90.0000000000000000, 93.0000000000000000, 55.2147239263803726, 57.7777777777777715, 49.8916673764116396, 35.7668926644600162, 53.6154687404632568, 0.0000000000000000
V44 -> V49, 93.0000000000000000, 90.0000000000000000, 57.0552147239263832, 55.9139784946236489, 49.8958744659441038, 35.1076303268691703, 53.6154687404632568, 0.0000000000000000
V49 -> V44, 90.0000000000000000, 93.0000000000000000, 55.2147239263803726, 57.7777777777777715, 49.8916673764116396, 35.7668926644600162, 53.6154687404632568, 0.0000000000000000
V44 -> V17, 93.0000000000000000, 90.0000000000000000, 57.0552147239263832, 54.8387096774193523, 43.7612501225844355, 30.3998356191688579, 48.0539351701736450, 0.0000000000000000
V17 -> V44, 90.0000000000000000, 93.0000000000000000, 55.2147239263803726, 56.6666666666666643, 43.5271593960133742, 30.8076205060971446, 48.0539351701736450, 0.0000000000000000
V44 -> V27, 93.0000000000000000, 89.0000000000000000, 57.0552147239263832, 51.6129032258064484, 30.0236111096976792, 20.1346492197776925, 34.8267227411270142, 0.0000000000000000
V27 -> V44, 89.0000000000000000, 93.0000000000000000, 54.6012269938650263, 53.9325842696629181, 29.1247336763220019, 20.0239503572051518, 34.8267227411270142, 0.0000000000000000
V44 -> V37, 93.0000000000000000, 88.0000000000000000, 57.0552147239263832, 58.0645161290322633, 68.5782021391660948, 49.8280747780873696, 70.3699827194213867, 0.0000000000000000
V37 -> V44, 88.0000000000000000, 93.0000000000000000, 53.9877300613496942, 61.3636363636363669, 69.7024409754338592, 52.2428516231269739, 70.3699827194213867, 0.0000000000000000
V44 -> V3, 93.0000000000000000, 87.0000000000000000, 57.0552147239263832, 60.2150537634408636, 81.2051628038578883, 60.5442166814070362, 81.6734910011291504, 0.0000000000000000
V3 -> V44, 87.0000000000000000, 93.0000000000000000, 53.3742331288343621, 64.3678160919540261, 83.0907220636877071, 64.3000585500139579, 81.6734910011291504, 0.0000000000000000
V44 -> V32, 93.0000000000000000, 87.0000000000000000, 57.0552147239263832, 53.7634408602150486, 48.1528937809485242, 33.4710427363241081, 52.0486950874328613, 0.0000000000000000
V32 -> V44, 87.0000000000000000, 93.0000000000000000, 53.3742331288343621, 57.4712643678160902, 48.0099126918993448, 34.6375829693768154, 52.0486950874328613, 0.0000000000000000
V44 -> V43, 93.0000000000000000, 87.0000000000000000, 57.0552147239263832, 56.9892473118279597, 66.0513619303746680, 47.6104442928425513, 68.3384358882904053, 0.0000000000000000
V43 -> V44, 87.0000000000000000, 93.0000000000000000, 53.3742331288343621, 60.9195402298850581, 67.2444716708134820, 50.3091355703036527, 68.3384358882904053, 0.0000000000000000
V44 -> V25, 93.0000000000000000, 87.0000000000000000, 57.0552147239263832, 60.2150537634408636, 81.2051628038578883, 60.5442166814070362, 81.6734910011291504, 0.0000000000000000
V25 -> V44, 87.0000000000000000, 93.0000000000000000, 53.3742331288343621, 64.3678160919540261, 83.0907220636877071, 64.3000585500139579, 81.6734910011291504, 0.0000000000000000
V44 -> V46, 93.0000000000000000, 87.0000000000000000, 57.0552147239263832, 59.1397849462365599, 76.6368295607449141, 56.5132086780693612, 77.6688218116760254, 0.0000000000000000
V46 -> V44, 87.0000000000000000, 93.0000000000000000, 53.3742331288343621, 63.2183908045977034, 78.3973624741926614, 60.0044832907676096, 77.6688218116760254, 0.0000000000000000
V44 -> V41, 93.0000000000000000, 86.0000000000000000, 57.0552147239263832, 58.0645161290322633, 74.3708476964821728, 54.4131229700368237, 75.9333610534667969, 0.0000000000000000
V41 -> V44, 86.0000000000000000, 93.0000000000000000, 52.7607361963190158, 62.7906976744186025, 76.3198975056135112, 58.3153645303775576, 75.9333610534667969, 0.0000000000000000
V44 -> V52, 93.0000000000000000, 86.0000000000000000, 57.0552147239263832, 50.5376344086021518, 34.1399953434178087, 22.9289901138846943, 38.3939027786254883, 0.0000000000000000
V52 -> V44, 86.0000000000000000, 93.0000000000000000, 52.7607361963190158, 54.6511627906976685, 32.8190274075350814, 23.0192660135343452, 38.3939027786254883, 0.0000000000000000
V44 -> V42, 93.0000000000000000, 86.0000000000000000, 57.0552147239263832, 53.7634408602150486, 51.5995928718537371, 36.0176262301010652, 55.2952706813812256, 0.0000000000000000
V42 -> V44, 86.0000000000000000, 93.0000000000000000, 52.7607361963190158, 58.1395348837209340, 51.7444972434407688, 37.7204859574983544, 55.2952706813812256, 0.0000000000000000
V44 -> V23, 93.0000000000000000, 86.0000000000000000, 57.0552147239263832, 53.7634408602150486, 51.5995928718537371, 36.0176262301010652, 55.2952706813812256, 0.0000000000000000
V23 -> V44, 86.0000000000000000, 93.0000000000000000, 52.7607361963190158, 58.1395348837209340, 51.7444972434407688, 37.7204859574983544, 55.2952706813812256, 0.0000000000000000
V44 -> V22, 93.0000000000000000, 84.0000000000000000, 57.0552147239263832, 52.6881720430107521, 52.4192386966146913, 36.4358772566067159, 56.1621904373168945, 0.0000000000000000
V22 -> V44, 84.0000000000000000, 93.0000000000000000, 51.5337423312883445, 58.3333333333333357, 52.7045238069785427, 38.7319705842345954, 56.1621904373168945, 0.0000000000000000
V44 -> V10, 93.0000000000000000, 84.0000000000000000, 57.0552147239263832, 53.7634408602150486, 58.3452643406804796, 41.0483994737950582, 61.7732465267181396, 0.0000000000000000
V10 -> V44, 84.0000000000000000, 93.0000000000000000, 51.5337423312883445, 59.5238095238095255, 59.3241529878506526, 44.1270953352312674, 61.7732465267181396, 0.0000000000000000
V44 -> V13, 93.0000000000000000, 84.0000000000000000, 57.0552147239263832, 50.5376344086021518, 40.6673352671304116, 27.5658352120974541, 44.6774750947952271, 0.0000000000000000
V13 -> V44, 84.0000000000000000, 93.0000000000000000, 51.5337423312883445, 55.9523809523809561, 39.6042679187913791, 28.3824974652872832, 44.6774750947952271, 0.0000000000000000
V44 -> V53, 93.0000000000000000, 84.0000000000000000, 57.0552147239263832, 53.7634408602150486, 58.3452643406804796, 41.0483994737950582, 61.7732465267181396, 0.0000000000000000
V53 -> V44, 84.0000000000000000, 93.0000000000000000, 51.5337423312883445, 59.5238095238095255, 59.3241529878506526, 44.1270953352312674, 61.7732465267181396, 0.0000000000000000
V44 -> V4, 93.0000000000000000, 83.0000000000000000, 57.0552147239263832, 54.8387096774193523, 67.2149927333834398, 48.0188069175345618, 70.1790213584899902, 0.0000000000000000
V4 -> V44, 83.0000000000000000, 93.0000000000000000, 50.9202453987729982, 61.4457831325301171, 69.3653295053264145, 52.7153220081750007, 70.1790213584899902, 0.0000000000000000
V44 -> V20, 93.0000000000000000, 83.0000000000000000, 57.0552147239263832, 55.9139784946236489, 72.5054566660283797, 52.3895232106434321, 75.0121593475341797, 0.0000000000000000
